repository,wrong,correct,commit,file,line
alphagov/digitalmarketplace-briefs-frontend,user_researh_opted_in,user_research_opted_in,884d7ccad519332e014f7e966d3a9e999d6a4dfb,tests/helpers.py,178
alphagov/paas-billing,checkPlanConsistancy,checkPlanConsistency,bcbfa905ad62812a60d9e41ca133e09bf2257891,eventstore/store.go,601
Aluriak/cilreLojban,founded,found,ab90911441a6026efd534440eb0af553d1a58ff1,src/eng2loj.py,33
amagh/Bake-Mate,COLUMN_RECIPE_DI,COLUMN_RECIPE_ID,da359ba24b64e3bfc3c4990af6f7b4df20cdbd13,app/src/main/java/com/amagh/bakemate/data/RecipeContract.java,22
amccarthy1/spiffy,ContraintNotExists,ConstraintNotExists,fb135f064c71553081f398b9b0c83d5a3469a161,migration/guards.go,81
ami-lab/CONSERT-Middleware,handlePostUnregQueryUser,handlePostRegQueryUser,f243f331129f2c8cbad36d4cef72ed16946f6263,consert-middleware/src/main/java/org/aimas/consert/middleware/protocol/RouteConfigV1Dissemination.java,31
aminmf/crawljax,onFireEventFaild,onFireEventFailed,c8216b81c5bcba58eca2cffca40e9429aa897c9f,src/main/java/com/crawljax/core/plugin/CrawljaxPluginsUtil.java,270
amolenaar/gaphor,set_toolip_text,set_tooltip_text,7c9716ff506c161064b815412b0b2409d18ce045,gaphor/adapters/propertypages.py,1009
ampproject/amphtml,reset_,repeat_,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/test/test-visibility-model.js,42
ampproject/amphtml,resetInterval_,repeatInterval_,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/test/test-visibility-model.js,43
ampproject/amphtml,getReset,getRepeat,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/test/test-visibility-model.js,180
ampproject/amphtml,resetInterval,repeatInterval,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/test/test-visibility-model.js,181
ampproject/amphtml,scheduleResetId_,scheduleRepeatId_,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/test/test-visibility-model.js,204
ampproject/amphtml,reset,repeat,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/visibility-model.js,64
ampproject/amphtml,timeUntilReset,timeUntilRepeat,2009c902bfd7b761455c04c2abca034d4cd716d3,extensions/amp-analytics/0.1/visibility-model.js,219
andrewyang07/FeedMails,NODE_DEV,NODE_ENV,6f5c65d5c66e257ffa330e91a4b254bff8761b7f,config/keys.js,2
andsel/moquette,getProcotolVersion,getProtocolVersion,0c114d3dab3604f2bd4eb0d0a975c4f492822d38,broker/src/main/java/org/eclipse/moquette/spi/impl/ProtocolProcessor.java,154
andsel/moquette,setProcotolVersion,setProtocolVersion,0c114d3dab3604f2bd4eb0d0a975c4f492822d38,broker/src/test/java/org/eclipse/moquette/server/ServerLowlevelMessagesIntegrationTests.java,147
andsel/moquette,m_procotolVersion,m_protocolVersion,0c114d3dab3604f2bd4eb0d0a975c4f492822d38,parser_commons/src/main/java/org/eclipse/moquette/proto/messages/ConnectMessage.java,160
andy316x/tech-radar,techrader,techradar,e8150d30f03cd7451a274e4efcc5149b544b1f24,src/main/java/com/ai/techradar/mocked/drupal/FakeDrupalTechnologyService.java,0
andypower/geo-platform,GPCababilitiesWidget,GPCapabilitiesWidget,a8e84f5082338fa0d343e535a36421e823d7a3bd,geoplatform-gui/core/geoplatform-widget/server-widget/src/main/java/org/geosdi/geoplatform/gui/client/widget/GPCapabilitiesWidget.java,50
andypower/geo-platform,GPCababilityType,GPCapabilityType,a8e84f5082338fa0d343e535a36421e823d7a3bd,test/geoplatform-services-test/src/test/java/org/geosdi/geoplatform/CXFServiceTest.java,206
anivs/joana,TimimgClassificationChecker,TimingClassificationChecker,c173a0053ce5413d5b97893190f89c5c0b96846f,api/joana.api/src/edu/kit/joana/api/IFCAnalysis.java,171
ant0ine/go-json-rest-examples,HandleFunc,HandlerFunc,8c63c37b97e34f048fa22778d060d2937b3518e0,cors/main.go,17
anthonymurphyme/rate-limiter,testConsumingLastRemainingTokenDescreasesAvailableTokensToZero,testConsumingLastRemainingTokenDecreasesAvailableTokensToZero,135549d27506dc9505c49545c26d56248def405e,src/test/java/me/anthonymurphy/ratelimiter/TokenBucketImplTest.java,40
AntonRzevskiy/TableEdit,TableEdid,TableEdit,d5b24e90fd11977f99bf14285d974b3f864b2862,js/callbacks_bootstrap_modal.js,6
AntonRzevskiy/TableEdit,tableEdid,tableEdit,d5b24e90fd11977f99bf14285d974b3f864b2862,js/core.js,263
Antti2Rhybnik/GreyWater,nodeHisory,nodeHistory,19a18dbd8f39f87c809f04440299681e29003cd1,src/main/java/com/greywater/iot/persistence/HANA.java,14
apache/commons-codec,termnator,terminator,85daf8002a25291e798e4fb9e7b6e37c2a2ac4ab,src/java/org/apache/commons/codec/net/RFC1522Codec.java,132
apache/commons-dbcp,setMaxOpenPrepatedStatements,setMaxOpenPreparedStatements,8a1c1118558c8a4ec4d0b972d0c58906eaa3dd87,src/main/java/org/apache/commons/dbcp2/managed/BasicManagedDataSource.java,197
apache/commons-jcs,MakeJCacheCDIIntercetporFriendly,MakeJCacheCDIInterceptorFriendly,cf5c6e685e62b7e8af3a82db194de17c192acb1b,commons-jcs-jcache/src/main/java/org/apache/commons/jcs/jcache/cdi/MakeJCacheCDIInterceptorFriendly.java,30
apache/hbase,saftyBumper,safetyBumper,c8a7e80e0a87fa39a720b3da54c0bcf11520ee9f,hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALSplitter.java,696
apache/incubator-reef,HttpServerShellCmdtHandler,HttpServerShellCmdHandler,92e50d8f7dbdacb1ad24d02eeaf9e2686cde48c5,lang/java/reef-examples/src/main/java/org/apache/reef/examples/hellohttp/HelloREEFHttp.java,54
apache/incubator-slider,listRegistedSliderInstances,listRegisteredSliderInstances,7823d3a20d1e496d20e5a6c0fcd77d1322d63a49,slider-core/src/main/java/org/apache/slider/client/SliderClient.java,2194
apache/jackrabbit,testSaveContstraintViolationException,testSaveConstraintViolationException,472086afcbdbf5fe1195fbff83b5685843481da5,jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/NodeTest.java,1046
apache/kylin,destoryInstance,destroyInstance,e767aa48f00a2625282c13ea04a3720341eda40b,core-common/src/main/java/org/apache/kylin/common/KylinConfig.java,72
apache/kylin,getKylinPropertiesAsInputSteam,getKylinPropertiesAsInputStream,e767aa48f00a2625282c13ea04a3720341eda40b,core-common/src/main/java/org/apache/kylin/common/KylinConfig.java,234
apache/poi,LINESTYLE__LINEESTARTARROWLENGTH,LINESTYLE__LINESTARTARROWLENGTH,67b4477a7e0f27d5a60257e8d8382b50365c7b52,src/java/org/apache/poi/ddf/EscherProperties.java,480
apache/polygene-java,handleInvalidCompsiteType,handleInvalidCompositeType,f3890ed7530146bc7d19bd557ced992503f896e1,core/runtime/src/main/java/org/apache/polygene/runtime/bootstrap/CompositeAssemblyImpl.java,613
apache/qpid-broker-j,extenstions,extentions,fa2b1ff31ef116d30f495f3df1ab46ac57adf3c4,systests/protocol-tests-amqp-0-10/src/test/java/org/apache/qpid/tests/protocol/v0_10/extentions/transactiontimeout/TransactionTimeoutTest.java,19
apache/stanbol,getDulicateID,getDuplicateID,48093c49ee939eb63915dc94506381e58c5cc8ff,ontologymanager/ontonet/src/main/java/org/apache/stanbol/ontologymanager/ontonet/api/DuplicateIDException.java,43
apache/tomcat,reloadSsslHostConfigs,reloadSslHostConfigs,a94cefe5019f1d2add3360ac45010ca0376d8ccc,java/org/apache/catalina/manager/ManagerServlet.java,574
apache/tomcat,reloadSsslHostConfig,reloadSslHostConfig,a94cefe5019f1d2add3360ac45010ca0376d8ccc,java/org/apache/catalina/manager/ManagerServlet.java,580
apache/vxquery,fine,finer,9abe3e9f098756e2092e24f940d15a3eaab91787,vxquery-core/src/main/java/org/apache/vxquery/runtime/functions/strings/UTF8StringCharacterIterator.java,56
apigee/java-openws,getFragement,getFragment,2846ed5bb9bb60eee8f0da188d8f6d7ff3b526c6,src/org/opensaml/util/URLBuilder.java,128
apiman/apiman-test,shouldPassWheValidCredentialsProvided,shouldPassWhenValidCredentialsProvided,d8b342be0e1f6d9832b6ae708738ec02112d0e4a,apiman-it-rest/src/test/java/io/apiman/test/integration/rest/policies/basicauth/AbstractBASICAuthenticationPolicyIT.java,41
apolyakov/stochastic_programming_course,inner_criterias,inner_criteria,b9d5e3e3797b4004372b236ba32183fa80bcb296,validation/validation.py,104
apolyakov/stochastic_programming_course,outer_criterias,outer_criteria,b9d5e3e3797b4004372b236ba32183fa80bcb296,validation/validation.py,116
APTD/Simulation,CUnmodifyableException,CUnmodifiableException,2aeb1ebbb79819d974afd93c5470910e4957f41e,src/main/java/com/github/aptd/simulation/error/CUnmodifiableException.java,31
APTD/Simulation,p_distpassengerspeedatstaion,p_distpassengerspeedatstation,e36d9f2a926bd0f71b59564b106a93b296b96631,src/main/java/com/github/aptd/simulation/elements/passenger/CPassengerSource.java,96
APTD/Simulation,m_distpassengerspeedatstaion,m_distpassengerspeedatstation,e36d9f2a926bd0f71b59564b106a93b296b96631,src/main/java/com/github/aptd/simulation/elements/passenger/CPassengerSource.java,147
Arenlor/Pilfer,getPiflerFormattedAddress,getPilferFormattedAddress,65fbbcef6921f2c419eaaf30e8818baffcc488c5,content/pilferUtilities.js,72
ArgosyLabs/clowderweb,execve,execvpe,b58c294559f159c16847f4c50c6e1dc93d23b95d,main.cc,93
aristobulo-eezee/runbot,get_bibucket_username,get_bitbucket_username,942ed3d1c8307b4242a20297cae833248348398e,runbot_bitbucket/models/repository.py,85
aristobulo-eezee/runbot,get_bibucket_token,get_bitbucket_token,942ed3d1c8307b4242a20297cae833248348398e,runbot_bitbucket/models/repository.py,86
aristobulo-eezee/runbot,gh_repo,bb_repo,942ed3d1c8307b4242a20297cae833248348398e,runbot_bitbucket/models/repository.py,99
ArminVieweg/ubuntu-xenial64-lamp,staticIdAddress,staticIpAddress,a7518a62fd2f076f8da3635b7729cc715c172197,Vagrantfile,57
arne-cl/discoursekernels,lamdba_weight,lambda_weight,5bab5a0e8f78d3d1b0426f20eb851ad05f446a67,subsequence_kernels.py,103
aronasorman/ka-lite,udpate_default_args,update_default_args,9bebba7fbd503c2bcbbd176762633315267ec0a0,kalitectl.py,405
aronr/application,resultsContent,resultsConcept,1e6c8a28629c633c799a5380a6ff7f4d51d407dc,tomcat-main/src/test/java/org/collectionspace/chain/csp/persistence/services/vocab/TestGenerateAuthorities.java,61
arthurdejong/python-pskc,key_deriviation,key_derivation,1577687508a8af0bead31ea741fae0d2a522465e,pskc/encryption.py,131
artikow/simple-app-init,executActionForValue,executeActionForValue,37311d877df23442a0c3f327e21a9181ee287462,src/main/java/org/lo/application/Application.java,29
arunvelsriram/twu-biblioteca-arunvelsriram,shoulBeAbleToCheckoutAnItemThroughTheCorrespondingSection,shouldBeAbleToCheckoutAnItemThroughTheCorrespondingSection,90c354380ae8d5966bd38f5602258901b303728c,test/com/twu/biblioteca/controllers/ItemControllerTest.java,45
arunvelsriram/twu-biblioteca-arunvelsriram,shoulBeAbleToReturnAnItemThroughTheCorrespondingSection,shouldBeAbleToReturnAnItemThroughTheCorrespondingSection,90c354380ae8d5966bd38f5602258901b303728c,test/com/twu/biblioteca/controllers/ItemControllerTest.java,54
aRusenov/Whisper,ViewCoordnator,ViewCoordinator,cea982bce4f5648307027a63a4ed7a03f00d18da,app/src/main/java/com/example/nasko/whisper/activities/MainActivity.java,22
aRusenov/Whisper,viewCoordnator,viewCoordinator,cea982bce4f5648307027a63a4ed7a03f00d18da,app/src/main/java/com/example/nasko/whisper/fragments/ChatsFragment.java,72
arvidn/libtorrent,direct_trasversal,direct_traversal,182c30f2d62a4b08746c176df37c73757394c39b,include/libtorrent/kademlia/direct_request.hpp,88
aryaxt/Android-Demo,srrvice,service,6277564b39592defbde905ee20ce30bcaba942bb,Demo/src/com/aryaxt/demo/pages/contributors/ContributorsAdapter.java,9
Aseru/mobile-anwendungen,GamePersistanceManager,GamePersistenceManager,9a7f1da13e9977e74ecc785f27437150e404e800,MineAndroidSweeper/src/edu/hm/mineandroidsweeper/activities/MainMenuActivity.java,67
aslamswt/Budget,geTotalAmountOutstanding,getTotalAmountOutstanding,d215d06ec2a428fc64c72acf1601d9284a912a19,app/src/main/java/com/beltonp/phil/budget/logic/ExpenseManager.java,28
aspnet/KestrelHttpServer,KesterlServerOptionsSystemdExtensions,KestrelServerOptionsSystemdExtensions,5185ebe45f88b7fecd06459be18064b04a09953e,src/Microsoft.AspNetCore.Server.Kestrel.Core/Systemd/KestrelServerOptionsSystemdExtensions.cs,10
aspnet/Mvc,FormatTextOutpurFormatter_WriteResponseBodyAsynNotSupported,FormatTextOutpurFormatter_WriteResponseBodyAsyncNotSupported,ea9acda0b8e3f9abd3d8dba63a35da3cda21aeb9,src/Microsoft.AspNetCore.Mvc.Core/Formatters/TextOutputFormatter.cs,152
aspnet/Mvc,TextOutpurFormatter_WriteResponseBodyAsynNotSupported,TextOutpurFormatter_WriteResponseBodyAsyncNotSupported,ea9acda0b8e3f9abd3d8dba63a35da3cda21aeb9,src/Microsoft.AspNetCore.Mvc.Core/Properties/Resources.Designer.cs,1119
assertgo/assert,TestThatStringContainsePrintsNothing,TestThatStringContainsPrintsNothing,57302a7fd63f1e1037f04f8c49975fb4651703ae,string_assert_test.go,61
astro/exif-annex,mv,cp,5cc04eb9204ae1ba64e933fd500481edf277d8c8,move.js,162
atifaziz/MoreLINQ,TagFirstLastWideSourceSequenceOfOne,TagFirstLastWithSourceSequenceOfOne,5c91a74dd4e168594c0478032131839a77d9e10e,MoreLinq.Test/TagFirstLastTest.cs,31
atifaziz/MoreLINQ,TagFirstLastWideSourceSequenceOfTwo,TagFirstLastWithSourceSequenceOfTwo,5c91a74dd4e168594c0478032131839a77d9e10e,MoreLinq.Test/TagFirstLastTest.cs,39
atifaziz/MoreLINQ,TagFirstLastWideSourceSequenceOfThree,TagFirstLastWithSourceSequenceOfThree,5c91a74dd4e168594c0478032131839a77d9e10e,MoreLinq.Test/TagFirstLastTest.cs,48
atlanmod/Mogwai,atlamod,atlanmod,2c4020d892f4218c15f7d5244f76a8fd583bc3c1,fr.inria.atlanmod.mogwai.datastore.jdbc/src/fr/inria/atlanmod/mogwai/datastore/jdbc/JdbcElement.java,0
atrotter0/whats-on-tap,BarLongitute,BarLongitude,2dcda3efe20a63361f95c1e8d64108eb3234ca72,WhatsOnTap/Models/Bar.cs,19
AutoFixture/AutoFixture,MockReleayTest,MockRelayTest,b36611bc63ff9b62d3b91c39da2472b8e7807165,Src/AutoMoqUnitTest/MockRelayTest.cs,9
Automattic/wp-calypso,socialServce,socialService,eedda60738d44801e628ed2500bcba13d4843fe0,client/state/login/actions.js,352
autrilla/sops,Key_GpgKey,Key_PgpKey,cdbac51221d22107efc011dcce65ab59d09d500f,keyservice/keyservice.go,14
autrilla/sops,GpgKey,PgpKey,cdbac51221d22107efc011dcce65ab59d09d500f,keyservice/server.go,92
autrilla/sops,TestGPG,TestPGP,cdbac51221d22107efc011dcce65ab59d09d500f,pgp/keysource_test.go,8
autrilla/sops,TestGPGKeySourceFromString,TestPGPKeySourceFromString,cdbac51221d22107efc011dcce65ab59d09d500f,pgp/keysource_test.go,30
avanderhoorn/Glimpse.Client.Prototype,notificationrController,notificationController,ef09ea6453ee61dcd712958cb0c7f7bc258a3816,glimpse.controller.notification.js,0
avmurashov/groovy-script-compiler,variableDefinitons,variableDefinitions,813c39cb970b9599c12b91dec5e12d84ad26f64d,src/main/java/org/sandbox/groovy/customizers/VariablesFromMapParam.java,59
awwithro/helmfile,tf,lf,1883151de7e4e3b7650235b8e3a76fdc5e78ab20,state/release_filters.go,62
axsh/isono,discoonect,disconnect,37f677270fc24d9d4322f3b93cc8f2e3f9f8ceed,lib/isono/node_modules/data_store.rb,24
aymanmh/bots,LangugeBot,LanguageBot,0abc0c4f85a219ed96cb761cf6e56b85a8f488d3,API/BingTranslator.csx,3
Azure/azure-powershell,TagsDirectionary,TagsDictionary,71b9ae29e32d00e97766903e17a939a883efc303,src/ResourceManager/KeyVault/Commands.KeyVault/Models/SecretAttributes.cs,71
BackupTheBerlios/jayrock-svn,TestMethodl,TestMethod,c2f87d992a12a1cf9d590ce011590e32369fb614,trunk/tests/Jayrock/Services/TestMethod.cs,34
BackupTheBerlios/sim-im-svn,toUInt,toULong,e660dcad6a7732d55d5b3f38a011c5ff546b8beb,trunk/sim/plugins/_core/search.cpp,762
BackupTheBerlios/tip,TIP_AJAX,TIP_AHAH,bb34bf74efab2cf222af3e443839208c765a03e3,Type/module/application.php,439
baiton/firstOfYourName,clasNames,classNames,9a739ca42181080ec1ead90facd83852d6e84de9,src/components/ThronepediaNav.js,14
bananatreedad/bfh_grulagpro,banananatreedad,bananatreedad,fc4aa925e232c2c3eab0f591e9dae434f2533500,BodyDataBasic/src/ch/bananatreedad/grulagpro/bodydatabasic/unittest/TestBodyData.java,0
BankingBoys/amos-ss17-proj7,ContactsComperator,ContactsComparator,edf07b005c42fc9d5c9c9374b4fb7d8b8d82f085,app/src/test/java/de/fau/amos/virtualledger/android/views/contacts/ContactsComperatorTest.java,16
barahonare/RVM,ChaneDutyCycle,ChangeDutyCycle,8c94c39ee942e4dc2a99bdb7d4219b7ca7c3f9eb,Selling_Module/Metal_Detecter.py,22
BarbaraMielczarek/java_tester,arga,args,d7cd240593072bf1aa8e4312ac685c7465dad8a8,sandbox/src/main/java/MyFirstProgram.java,1
Bartozzz/Qilin,isForumlaToggled,isFormulaToggled,fffed4c7a05bc9fdfd1b2ea416fb3ca741847e1c,src/scripts/components/AppHeader.react.js,44
Baserfaz/Adventurer,Equipable,Equippable,ad7fc903fcf7a4b4c5ee7108f271f643de156ae5,Adventurer - Simple Roguelite/src/com/adventurer/data/Equipment.java,163
Batterfii/httpie,get_trasnsport_plugins,get_transport_plugins,9ea89ffefea114973513c8269a0f3c7c8e46c50a,httpie/client.py,24
bbarvish/CSharp-Reference,CloudRepostory,CloudRepository,c41cc1a70da6b13c46400a54e35bd9663b771cb0,Data/SpringFiles/SpringConfig.cs,24
BBVA/mirrorgate,getMetricsFroDashboard,getMetricsForDashboard,6a9f67e05f2098c5e2eab2e7aa7878d40b8e14fc,mirrorgate-api/src/main/java/com/bbva/arq/devops/ae/mirrorgate/api/UserMetricsController.java,64
BCCVL/org.bccvl.compute,paramaters,parameters,d32fe754d19fba46d3d766957042fc24ef9a95ad,src/org/bccvl/compute/rscript.py,34
bcleenders/hops,setNamespceID,setNamespaceID,de13e77b75c968b47b904ccd610460f61099b831,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocolPB/PBHelper.java,188
bdinka/griffon,ArtefactHandler,ArtifactHandler,79cec1c021f3ed482a8794c744b19b735baadb81,src/rt/griffon/core/ArtifactHandler.java,23
bdinka/griffon,isArtefact,isArtifact,79cec1c021f3ed482a8794c744b19b735baadb81,src/rt/griffon/core/ArtifactHandler.java,35
bdinka/griffon,artefacts,artifacts,79cec1c021f3ed482a8794c744b19b735baadb81,src/rt/griffon/core/ArtifactHandler.java,43
bdinka/griffon,getArtefacts,getArtifacts,79cec1c021f3ed482a8794c744b19b735baadb81,src/rt/griffon/core/ArtifactHandler.java,48
beanvalidation/beanvalidation-tck,UnconstraintEntity,UnconstrainedEntity,aa362500e2ebc3fdfdb8e088b95b9284fb1bd9df,tests/src/main/java/org/hibernate/beanvalidation/tck/tests/metadata/BeanDescriptorTest.java,404
benbovy/pyHEMCO,attr_value,attr_val,f50e989b0bd5c93b02c51f0a21f05a4dd879dfe2,pyhemco/datatypes.py,241
benfoster/serilog-timings,LoggedContextIsPreserved,LoggerContextIsPreserved,50c8066545f88dbf3c4f09cab766f81c59e7b7cf,test/SerilogTimings.Tests/OperationTests.cs,118
BessemerAlliance/speechmatics,parseAligment,parseAlignment,f9b9ef644a2ee64fcf60ac950d9ff107ea1b1949,index.js,132
bgottula/noodles,s,g,2352da9b46ab67207bda6009cb9c5477d3345472,src/main.cpp,128
bioclipse/bioclipse.structuredb,TimeCalculater,TimeCalculator,4f14e02f13615664c26fdf0b468333048c9ae291,plugins/net.bioclipse.structuredb/src/net/bioclipse/structuredb/business/SmartsQueryIterator.java,86
Biomatters/biocode-lims,hasSearcdhedEntireDatabase,hasSearchedEntireDatabase,62628b06604a8cab6b2c8daaf214f11a5f67e57b,src/com/biomatters/plugins/moorea/reaction/PrimerOption.java,72
BioroboticsLab/deeplocalizer-classifier,ManuellTagWindow,ManuallyTagWindow,ff5435a448902ab97c739351ec36e353c0b8c2fd,source/tagger.cpp,24
BioroboticsLab/deeplocalizer-classifier,~ManuellTagWindow,~ManuallyTagWindow,ff5435a448902ab97c739351ec36e353c0b8c2fd,source/ManuallyTaggerWindow.h,22
BioroboticsLab/deeplocalizer-classifier,ManuellyTagger,ManuallyTagger,ff5435a448902ab97c739351ec36e353c0b8c2fd,source/ManuallyTaggerWindow.h,36
BitGo/prova,warnMultipeDBs,warnMultipleDBs,5e7ee38bf00257458cbcdad49f3f1244374718ed,blockmanager.go,1149
Bitnoise/BtnAdminBundle,sprinf,sprintf,ad94fb0857c6ad22bcc832332186522f6c39a28b,src/Btn/AdminBundle/Menu/AbstractMenuBuilder.php,54
bitpay/copay,bipay,bitpay,c844ca42032c75a771883c3b842afca9a4d35048,mobile/src/com/bitpay/copay/Copay.java,19
bjorm/PageObjectEvaluator,EvalutePageObjectAction,EvaluatePageObjectAction,4ee65b1b98a867f1c7c913879a89f66019e09b1b,src/main/java/EvaluatePageObjectAction.java,23
blak3mill3r/kafka,createReparitionedSource,createRepartitionedSource,199a5845859c46c58e2755ad53ba85c00458f685,streams/src/main/java/org/apache/kafka/streams/kstream/internals/GroupedStreamAggregateBuilder.java,88
BlakeBarnes00/Programming,scrip,script,7c3328661018cd22261a95a92fdb21b85e519ff2,LearningPython/20 - Functions and Files/ex1.py,3
bl-nero/Snap--Build-Your-Own-Blocks,superWidth,uberWidth,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1073
bl-nero/Snap--Build-Your-Own-Blocks,superHeight,uberHeight,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1088
bl-nero/Snap--Build-Your-Own-Blocks,superDrawImage,uberDrawImage,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1145
bl-nero/Snap--Build-Your-Own-Blocks,superGetImageData,uberGetImageData,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1156
bl-nero/Snap--Build-Your-Own-Blocks,superShadowOffsetX,uberShadowOffsetX,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1170
bl-nero/Snap--Build-Your-Own-Blocks,superShadowOffsetY,uberShadowOffsetY,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1182
bl-nero/Snap--Build-Your-Own-Blocks,superShadowBlur,uberShadowBlur,8c2fbdb9b4d3731ac68c724da470aad836e81f3d,morphic.js,1194
bluele/gosem,Aquire,Acquire,d1818fb085d2ed710396eba40fad1949c6f99169,redis.go,74
bluele/gosem,AquireWithTimeout,AcquireWithTimeout,d1818fb085d2ed710396eba40fad1949c6f99169,redis.go,78
BlueNinjaSoftware/allReady,HangireDashboardAuthorizationFilter,HangfireDashboardAuthorizationFilter,5616f7380e97f8739ad32dbb4bc45d74a3aece93,AllReadyApp/Web-App/AllReady/Hangfire/HangfireDashboardAuthorizationFilter.cs,6
bmwcarit/joynr,dicoveryEntry3,discoveryEntry3,1c135adf25b050185d69422f542025167f22b3ef,java/backend-services/capabilities-directory/src/test/java/io/joynr/capabilities/directory/CapabilitiesDirectoryTest.java,134
bmwcarit/joynr,disoveryEntry1,discoveryEntry1,1c135adf25b050185d69422f542025167f22b3ef,java/backend-services/capabilities-directory/src/test/java/io/joynr/capabilities/directory/CapabilitiesDirectoryTest.java,144
bneron/mobyle_statistics,goup_base_dn,group_base_dn,8a22631beedc144b2fe7909cf77feba6acdb7405,mobyle_statistics/__init__.py,81
bnkamalesh/webgo,computerPatternStr,computePatternStr,f07d31baf020cbf02b82b02ddff4aa8d42922d1f,router.go,145
bonigarcia/web-programming-examples,firstCustomet,firstCustomer,77e126ae0cfe278494123c5fd95a2654d8da0d4e,spring-data-h2/src/main/java/io/github/web/data/h2/DatabaseLoader.java,29
bonitasoft/bonita-engine,SSesssionBuildersImpl,SSessionBuildersImpl,ace348ba5b3bbe9263eea6cfefcabffdc5d55b43,services/bonita-session/bonita-session-model-impl/src/main/java/org/bonitasoft/engine/session/model/builder/impl/SSessionBuildersImpl.java,21
bonitasoft/bonita-engine,setPramaters,setParamaters,103152dd284ee7beaa038fb0deefb39046759a17,services/bonita-persistence/bonita-persistence-hibernate/src/main/java/org/bonitasoft/engine/persistence/AbstractHibernatePersistenceService.java,618
bonitasoft/bonita-engine,do_noting_if_no_flownode,do_nothing_if_no_flownode,f841dfd2a512a0e1eb5c9b37bdfc44c36a9365ac,bpm/bonita-core/bonita-process-engine/src/test/java/org/bonitasoft/engine/execution/work/RestartFlowNodesHandlerTest.java,120
bonitasoft/bonita-engine,getPlatform_should_throw_SPlatformNotFoundException_when_persisistence_service_returns_null,getPlatform_should_throw_SPlatformNotFoundException_when_persistence_service_returns_null,183244503f10a65a22458eda060edce79bd20bee,services/bonita-platform/bonita-platform-impl/src/test/java/org/bonitasoft/engine/platform/impl/PlatformRetrieverImplTest.java,58
bonitasoft/bonita-engine,getPlatform_should_throw_SPlatformNotFoundException_when_persisistence_service_throws_Exception,getPlatform_should_throw_SPlatformNotFoundException_when_persistence_service_throws_Exception,183244503f10a65a22458eda060edce79bd20bee,services/bonita-platform/bonita-platform-impl/src/test/java/org/bonitasoft/engine/platform/impl/PlatformRetrieverImplTest.java,70
Bouke/RazorEngine,SanboxHelper,SandboxHelper,48300deae65fe96eb7a85d414963049a3146c107,src/source/RazorEngine.Core/Templating/IsolatedRazorEngineService.cs,144
bo-wong/Java8InAction,mostCaloricDishesByTypeWithoutOprionals,mostCaloricDishesByTypeWithoutOptionals,3d9849063615f1cdcaa12a40578e1976dce3f5b9,src/main/java/lambdasinaction/chap6/Grouping.java,75
BrainTech/svarog,VisualRefererenceDraggedChannel,VisualReferenceDraggedChannel,bebc89970b25d45082fdaec7c7ca0aee7cf4f801,svarog/src/main/java/org/signalml/app/view/montage/VisualReferenceEditorMouseHandler.java,40
brianpursley/AspNet.Identity.InMemory,InMemoryIdentifyFactory,InMemoryIdentityFactory,c264969da411595f0afc74233cbc3e46c675ed6c,src/AspNet.Identity.InMemory/InMemoryIdentityFactory.cs,13
briantanner/eris-lavalink,manger,manager,09672820ab24c7698e164387165956d6916567af,src/PlayerManager.js,317
bryce13950/anolis-preferences,prefernecesName,preferencesName,a64149cf5d102be3250e20fd54cd7047a0815b3e,src/main/java/org/anolis/preferences/AnolisPreferences.java,17
bs-github/gitlab-ci-multi-runner,TestGetCacheObjectNameWhenPathIsSetThenUrlContainstIt,TestGetCacheObjectNameWhenPathIsSetThenUrlContainsIt,51544b88ad64684aa401cff8e9e9e742dc548aea,shells/cache_test.go,63
bumbur/MyInjector,setSingletion,setSingleton,0cb02e901d269768698b154ac342360c08e62209,src/main/java/myinjector/BindingInfo.java,12
burakson/mquc,Mcuq,Mquc,9ecf27f2d0c762ff64c13126333b8a1cc55d44df,client/js/app.js,28
busterjs/grunt-buster,candiate,candidate,45d6e06557bde58649f7cc89633b95a70004c36b,tasks/buster/cmd.js,16
BZFlag-Dev/bzflag-import-8,publiclyDisconected,publiclyDisconnected,a457ab4728256179e8cfa7f9d3d0124219d701be,src/bzfs/ListServerConnection.cxx,99
